,date,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,Target
1010,2002-02-28,25.2169,22.9630,38.7852,-0.1727,-0.3149,0.1421,22.1500,22.5900,21.3500,21.7000,1.3736,8159600,0.0000,1.0000,1.5464
1011,2002-03-01,24.2015,22.8480,51.3670,-0.1269,-0.2152,0.0883,21.9300,23.5000,21.8200,23.4500,1.4844,6232000,0.0000,1.0000,1.5794
1012,2002-03-04,22.0483,22.8870,56.1714,-0.0225,-0.0887,0.0662,23.2600,24.5800,22.7600,24.2900,1.5376,6218900,0.0000,1.0000,1.5661
1013,2002-03-05,20.1104,22.9780,51.0969,-0.0011,-0.0538,0.0527,24.1500,24.4300,23.4000,23.5300,1.4895,4905400,0.0000,1.0000,1.5730
1014,2002-03-06,18.6175,23.0720,54.3525,0.0587,0.0048,0.0539,23.4800,24.3400,22.9300,24.0700,1.5236,4039400,0.0000,1.0000,1.5775
1015,2002-03-07,16.9247,23.3600,56.2119,0.1297,0.0606,0.0691,24.0600,24.5300,23.6100,24.3800,1.5433,4611600,0.0000,1.0000,1.5363
1016,2002-03-08,16.0607,23.5520,57.9317,0.2061,0.1097,0.0965,24.7400,25.0900,24.3000,24.6600,1.5610,4817400,0.0000,1.0000,1.5249
1017,2002-03-11,14.8774,23.6770,60.4004,0.2956,0.1593,0.1363,24.6000,25.1400,24.1000,25.0600,1.5863,4692600,0.0000,1.0000,1.4781
1018,2002-03-12,13.8125,23.7820,57.2286,0.3352,0.1591,0.1761,24.7400,24.7400,24.1000,24.7200,1.5648,4536700,0.0000,1.0000,1.4850
1019,2002-03-13,13.0916,24.0350,55.0556,0.3440,0.1344,0.2097,24.3700,24.8500,24.1500,24.4900,1.5502,3585100,0.0000,1.0000,1.4857
1020,2002-03-14,11.7976,24.3080,54.4562,0.3423,0.1061,0.2362,24.6000,24.6000,23.8800,24.4300,1.5464,3880300,0.0000,1.0000,1.4983
1021,2002-03-15,11.4622,24.4580,58.7776,0.3784,0.1138,0.2646,24.4600,24.9600,24.2500,24.9500,1.5794,4301800,0.0000,1.0000,1.5483
1022,2002-03-18,11.3735,24.5030,56.3773,0.3857,0.0969,0.2889,24.9500,25.0500,24.3200,24.7400,1.5661,5438500,0.0000,1.0000,1.5236
1023,2002-03-19,11.8933,24.6350,57.3901,0.3958,0.0856,0.3102,24.6900,25.3000,24.3000,24.8500,1.5730,4327600,0.0000,1.0000,1.5034
1024,2002-03-20,12.3611,24.7200,58.0782,0.4048,0.0757,0.3292,24.6600,25.1400,24.5000,24.9200,1.5775,5255700,0.0000,1.0000,1.5762
1025,2002-03-21,12.8608,24.7090,49.7829,0.3554,0.0210,0.3344,24.3000,24.3000,23.2600,24.2700,1.5363,11006300,0.0000,1.0000,1.5661
1026,2002-03-22,12.5652,24.6520,47.6871,0.2983,-0.0289,0.3272,24.2200,24.5600,23.8700,24.0900,1.5249,3610600,0.0000,1.0000,1.5547
1027,2002-03-25,13.6147,24.4810,39.9959,0.1911,-0.1089,0.3000,24.0700,24.0900,23.2400,23.3500,1.4781,4693400,0.0000,1.0000,1.5255
1028,2002-03-26,15.0070,24.3550,41.5529,0.1137,-0.1490,0.2627,23.2000,23.6400,23.0000,23.4600,1.4850,4604300,0.0000,1.0000,1.5610
1029,2002-03-27,15.9910,24.2530,41.7057,0.0525,-0.1681,0.2207,23.3500,23.7200,23.2600,23.4700,1.4857,2280400,0.0000,1.0000,1.5737
1030,2002-03-28,16.3174,24.1770,44.9061,0.0200,-0.1605,0.1805,23.7000,23.8800,23.4600,23.6700,1.4983,1936700,0.0000,1.0000,1.5863
1031,2002-04-01,15.1839,24.1280,55.6037,0.0573,-0.0986,0.1559,24.7000,24.7000,23.2800,24.4600,1.5483,3554400,0.0000,1.0000,1.5825
1032,2002-04-02,14.1637,24.0610,50.2516,0.0548,-0.0809,0.1357,24.0000,24.3000,23.8700,24.0700,1.5236,3639200,0.0000,1.0000,1.6294
1033,2002-04-03,13.0502,23.9510,46.1976,0.0266,-0.0872,0.1139,24.0500,24.4900,23.6000,23.7500,1.5034,3830900,0.0000,1.0000,1.6528
1034,2002-04-04,12.9832,23.9490,59.3065,0.0960,-0.0143,0.1103,23.6700,25.0500,23.6700,24.9000,1.5762,6044600,0.0000,1.0000,1.6085
1035,2002-04-05,13.2724,23.9960,57.1537,0.1365,0.0210,0.1155,24.9500,25.1900,24.1000,24.7400,1.5661,4970500,0.0000,1.0000,1.5813
1036,2002-04-08,12.4668,24.0430,54.6731,0.1523,0.0294,0.1229,24.1600,24.6800,23.7800,24.5600,1.5547,4669900,0.0000,1.0000,1.5528
1037,2002-04-09,12.6206,24.1180,48.6742,0.1263,0.0027,0.1236,24.5900,25.0000,24.0100,24.1000,1.5255,3420200,0.0000,1.0000,1.5350
1038,2002-04-10,12.7591,24.2380,55.3073,0.1491,0.0204,0.1287,24.2100,24.9500,24.0100,24.6600,1.5610,4017500,0.0000,1.0000,1.5047
1039,2002-04-11,13.5897,24.3770,57.4876,0.1813,0.0421,0.1392,25.0300,25.2000,24.7500,24.8600,1.5737,7272400,0.0000,1.0000,1.5268
1040,2002-04-12,13.5911,24.5160,59.6734,0.2204,0.0649,0.1554,25.0100,25.1700,24.5700,25.0600,1.5863,5718600,0.0000,1.0000,1.4565
1041,2002-04-15,13.5924,24.5700,58.6679,0.2437,0.0706,0.1731,25.0600,25.1500,24.8000,25.0000,1.5825,5345900,0.0000,1.0000,1.5167
1042,2002-04-16,15.8772,24.7370,66.4213,0.3182,0.1161,0.2021,25.1500,26.0000,25.1200,25.7400,1.6294,10974600,0.0000,1.0000,1.5363
1043,2002-04-17,18.2861,24.9730,69.5905,0.4025,0.1603,0.2422,25.9300,26.1700,25.3800,26.1100,1.6528,7075900,0.0000,1.0000,1.5179
1044,2002-04-18,18.3059,25.0240,58.0697,0.4081,0.1327,0.2754,25.5000,25.5200,24.8800,25.4100,1.6085,7173400,0.0000,1.0000,1.4996
1045,2002-04-19,18.3238,25.0480,52.1742,0.3735,0.0785,0.2950,25.4900,25.4900,24.9300,24.9800,1.5813,6703700,0.0000,1.0000,1.4882
1046,2002-04-22,17.1270,25.0450,46.6653,0.3063,0.0090,0.2972,24.8400,24.9300,24.2300,24.5300,1.5528,4811200,0.0000,1.0000,1.4338
1047,2002-04-23,16.4668,25.0600,43.4906,0.2278,-0.0556,0.2833,24.5400,24.7800,24.0900,24.2500,1.5350,4169100,0.0000,1.0000,1.4224
1048,2002-04-24,17.0047,24.9710,38.5014,0.1254,-0.1264,0.2517,24.3000,24.5000,23.6800,23.7700,1.5047,2508000,0.0000,1.0000,1.5426
1049,2002-04-25,17.8223,24.8970,43.7312,0.0716,-0.1441,0.2157,23.5600,24.3400,23.5500,24.1200,1.5268,3467900,0.0000,1.0000,1.5312
1050,2002-04-26,19.8082,24.6920,33.6481,-0.0598,-0.2204,0.1606,24.2800,24.3700,23.0000,23.0100,1.4565,5446100,0.0000,1.0000,1.4762
1051,2002-04-29,21.5956,24.5880,45.5802,-0.0863,-0.1976,0.1112,23.1600,24.0600,23.0900,23.9600,1.5167,4862300,0.0000,1.0000,1.5154
1052,2002-04-30,21.7289,24.4410,48.9113,-0.0814,-0.1541,0.0727,23.8900,24.3800,23.7500,24.2700,1.5363,5017200,0.0000,1.0000,1.6211
1053,2002-05-01,22.8255,24.2280,45.9855,-0.0998,-0.1380,0.0382,24.2900,24.2900,23.3600,23.9800,1.5179,3834000,0.0000,1.0000,1.6002
1054,2002-05-02,23.5771,24.0560,43.1196,-0.1361,-0.1395,0.0033,23.8100,24.3400,23.6000,23.6900,1.4996,4274000,0.0000,1.0000,1.5958
1055,2002-05-03,24.6909,23.9090,41.3426,-0.1774,-0.1446,-0.0328,23.5700,24.0200,23.4300,23.5100,1.4882,4121100,0.0000,1.0000,1.5831
1056,2002-05-06,27.5520,23.7210,33.9217,-0.2764,-0.1948,-0.0815,23.3500,23.5000,22.4600,22.6500,1.4338,4458300,0.0000,1.0000,1.5661
1057,2002-05-07,30.5682,23.5430,32.5624,-0.3651,-0.2269,-0.1382,22.9400,22.9500,22.1400,22.4700,1.4224,4334800,0.0000,1.0000,1.4850
1058,2002-05-08,27.9207,23.6030,54.1232,-0.2789,-0.1125,-0.1664,23.2000,24.5200,23.0400,24.3700,1.5426,7797900,0.0000,1.0000,1.5395
1059,2002-05-09,25.5379,23.6100,52.3610,-0.2225,-0.0449,-0.1776,24.2500,24.3500,23.8000,24.1900,1.5312,4011000,0.0000,1.0000,1.5939
1060,2002-05-10,25.1179,23.6410,44.5682,-0.2452,-0.0541,-0.1911,24.2900,24.2900,22.9800,23.3200,1.4762,4203500,0.0000,1.0000,1.5287
1061,2002-05-13,24.8158,23.6390,50.4120,-0.2108,-0.0157,-0.1951,23.5200,24.0900,22.9400,23.9400,1.5154,4743000,0.0000,1.0000,1.5179
1062,2002-05-14,23.7737,23.7730,62.3051,-0.0481,0.1175,-0.1657,24.4500,25.6800,24.2200,25.6100,1.6211,9401900,0.0000,1.0000,1.5179
1063,2002-05-15,23.3406,23.9030,59.1883,0.0535,0.1753,-0.1218,25.3700,25.9800,24.8400,25.2800,1.6002,5996900,0.0000,1.0000,1.5319
1064,2002-05-16,22.7205,24.0550,58.4986,0.1269,0.1990,-0.0721,25.0600,25.4500,24.7500,25.2100,1.5958,4054500,0.0000,1.0000,1.4749
1065,2002-05-17,22.7658,24.2050,56.4117,0.1671,0.1913,-0.0243,25.4900,25.7800,24.6100,25.0100,1.5831,4223100,0.0000,1.0000,1.4502
1066,2002-05-20,22.5696,24.4140,53.5464,0.1751,0.1595,0.0156,24.5700,24.9300,24.5300,24.7400,1.5661,4819900,0.0000,1.0000,1.4420
1067,2002-05-21,21.0335,24.5130,42.2439,0.0772,0.0493,0.0279,24.8300,25.0000,23.4000,23.4600,1.4850,5017700,0.0000,1.0000,1.4382
1068,2002-05-22,19.8173,24.5080,50.1060,0.0683,0.0323,0.0360,23.3700,24.3700,23.3200,24.3200,1.5395,5194200,0.0000,1.0000,1.4027
1069,2002-05-23,18.8857,24.6070,56.6610,0.1291,0.0745,0.0546,24.4500,25.2400,24.0700,25.1800,1.5939,6596400,0.0000,1.0000,1.3546
1070,2002-05-24,17.7778,24.6900,48.2290,0.0932,0.0308,0.0623,24.9900,24.9900,23.9600,24.1500,1.5287,2967400,0.0000,1.0000,1.3597
1071,2002-05-28,16.4644,24.6940,46.9478,0.0503,-0.0096,0.0599,23.6900,24.2000,23.4300,23.9800,1.5179,2673500,0.0000,1.0000,1.2951
1072,2002-05-29,14.9283,24.5310,46.9478,0.0162,-0.0350,0.0512,23.9200,24.4400,23.4500,23.9800,1.5179,3960600,0.0000,1.0000,1.2717
1073,2002-05-30,13.5458,24.4230,49.1078,0.0069,-0.0355,0.0423,23.7700,24.3800,23.5100,24.2000,1.5319,3506700,0.0000,1.0000,1.2369
1074,2002-05-31,12.6977,24.2320,41.4388,-0.0723,-0.0917,0.0194,24.0900,24.2500,23.2800,23.3000,1.4749,6526700,0.0000,1.0000,1.2723
1075,2002-06-03,13.5580,24.0220,38.5408,-0.1647,-0.1473,-0.0174,23.3900,23.4500,22.5800,22.9100,1.4502,4198400,0.0000,1.0000,1.3002
1076,2002-06-04,15.1032,23.8260,37.5677,-0.2455,-0.1825,-0.0630,22.8800,23.0400,22.1800,22.7800,1.4420,6211100,0.0000,1.0000,1.2755
1077,2002-06-05,16.4939,23.7520,37.0876,-0.3109,-0.1983,-0.1126,22.8300,22.8900,22.3500,22.7200,1.4382,4947900,0.0000,1.0000,1.0837
1078,2002-06-06,16.5430,23.5360,32.7469,-0.4032,-0.2324,-0.1707,22.9600,23.2300,22.0400,22.1600,1.4027,4642800,0.0000,1.0000,1.0831
1079,2002-06-07,18.6848,23.1580,27.8344,-0.5315,-0.2886,-0.2429,21.7600,21.9400,20.9300,21.4000,1.3546,10935300,0.0000,1.0000,1.0666
1080,2002-06-10,20.6124,22.8910,29.0788,-0.6197,-0.3014,-0.3182,21.4800,21.8400,21.3400,21.4800,1.3597,4956700,0.0000,1.0000,1.0932
1081,2002-06-11,23.6327,22.5390,23.3701,-0.7630,-0.3558,-0.4072,21.6400,21.7000,20.4100,20.4600,1.2951,6241000,0.0000,1.0000,1.0850
1082,2002-06-12,26.8636,22.1500,21.6565,-0.8961,-0.3912,-0.5050,20.4100,20.7500,19.9400,20.0900,1.2717,9441400,0.0000,1.0000,1.0476
1083,2002-06-13,30.3057,21.6840,19.3171,-1.0341,-0.4233,-0.6108,20.0200,20.0500,19.3800,19.5400,1.2369,6287200,0.0000,1.0000,1.0799
1084,2002-06-14,34.3096,21.3640,28.1035,-1.0857,-0.3799,-0.7058,19.2400,20.3600,18.1100,20.1000,1.2723,7587500,0.0000,1.0000,1.1217
1085,2002-06-17,37.0207,21.1270,34.3453,-1.0787,-0.2983,-0.7804,20.2400,20.6300,19.8500,20.5400,1.3002,5796600,0.0000,1.0000,1.0799
1086,2002-06-18,39.4607,20.8640,31.6400,-1.0920,-0.2493,-0.8427,20.4200,20.5900,19.9800,20.1500,1.2755,6310000,0.0000,1.0000,1.0723
1087,2002-06-19,43.3007,20.3040,18.8338,-1.3317,-0.3912,-0.9405,17.3700,17.6000,16.8800,17.1200,1.0837,30526200,0.0000,1.0000,1.1109
1088,2002-06-20,46.7668,19.7990,18.8059,-1.5052,-0.4517,-1.0534,17.1700,17.6000,16.8500,17.1100,1.0831,7082800,0.0000,1.0000,1.1863
1089,2002-06-21,49.9084,19.3440,18.0338,-1.6446,-0.4729,-1.1717,16.9700,17.4900,16.7900,16.8500,1.0666,7949600,0.0000,1.0000,1.1400
1090,2002-06-24,51.9751,18.9230,23.6594,-1.7016,-0.4240,-1.2777,16.7700,17.7300,16.7000,17.2700,1.0932,7713100,0.0000,1.0000,1.1097
1091,2002-06-25,53.8352,18.5910,23.1138,-1.7373,-0.3677,-1.3696,17.4000,17.6800,16.8600,17.1400,1.0850,5378600,0.0000,1.0000,1.0964
1092,2002-06-26,55.9858,18.2370,20.7061,-1.7925,-0.3383,-1.4542,16.8000,17.2900,15.9800,16.5500,1.0476,9981300,0.0000,1.0000,1.1584
1093,2002-06-27,57.9213,17.9890,27.9179,-1.7746,-0.2564,-1.5183,16.7900,17.2700,16.4200,17.0600,1.0799,4493900,0.0000,1.0000,1.1078
1094,2002-06-28,57.7155,17.7510,36.2545,-1.6878,-0.1356,-1.5522,17.1000,17.8200,17.0000,17.7200,1.1217,4818900,0.0000,1.0000,1.1540
1095,2002-07-01,57.3232,17.4030,32.1261,-1.6531,-0.0808,-1.5724,17.7100,17.8800,17.0500,17.0600,1.0799,3976600,0.0000,1.0000,1.1305
1096,2002-07-02,57.2074,17.0820,31.4037,-1.6167,-0.0355,-1.5812,17.0300,17.1600,16.8300,16.9400,1.0723,5449800,0.0000,1.0000,0.9894
1097,2002-07-03,55.2475,17.1250,39.1343,-1.5211,0.0481,-1.5692,16.8100,17.6800,16.7500,17.5500,1.1109,3554100,0.0000,1.0000,0.9489
1098,2002-07-05,50.5436,17.2880,51.0835,-1.3339,0.1882,-1.5221,17.7100,18.7500,17.7100,18.7400,1.1863,2886600,0.0000,1.0000,0.9470
1099,2002-07-08,46.3709,17.4040,45.0546,-1.2303,0.2335,-1.4638,18.5200,18.6100,17.6800,18.0100,1.1400,3771500,0.0000,1.0000,0.9444
1100,2002-07-09,43.0815,17.4300,41.4781,-1.1734,0.2323,-1.4057,18.0900,18.2900,17.4600,17.5300,1.1097,4049100,0.0000,1.0000,0.9160
1101,2002-07-10,40.5660,17.4480,39.9370,-1.1322,0.2188,-1.3510,17.7100,18.1700,17.2500,17.3200,1.0964,3694300,0.0000,1.0000,0.9622
1102,2002-07-11,38.8831,17.6230,49.6391,-1.0088,0.2737,-1.2826,17.2600,18.3500,16.9700,18.3000,1.1584,6672800,0.0000,1.0000,0.9090
1103,2002-07-12,36.0073,17.6670,43.2957,-0.9645,0.2545,-1.2189,18.5500,18.7900,17.2600,17.5000,1.1078,7919500,0.0000,1.0000,0.9077
1104,2002-07-15,34.4177,17.7180,49.7999,-0.8605,0.2867,-1.1473,17.4300,18.6000,16.8100,18.2300,1.1540,5285600,0.0000,1.0000,0.9508
1105,2002-07-16,32.9871,17.7980,46.7782,-0.7988,0.2788,-1.0776,18.1500,18.5700,17.6100,17.8600,1.1305,7978000,0.0000,1.0000,0.9767
1106,2002-07-17,35.0912,17.6670,33.2623,-0.9192,0.1267,-1.0459,16.1300,16.2000,15.1900,15.6300,0.9894,21705100,0.0000,1.0000,0.9660
1107,2002-07-18,37.3481,17.4110,30.4562,-1.0541,-0.0066,-1.0476,15.5000,15.5600,14.7500,14.9900,0.9489,9990400,0.0000,1.0000,0.9368
1108,2002-07-19,39.5572,17.0330,30.3229,-1.1502,-0.0821,-1.0681,14.7000,15.1700,14.5300,14.9600,0.9470,6878700,0.0000,1.0000,0.9147
1109,2002-07-22,41.4780,16.7240,30.1277,-1.2156,-0.1180,-1.0976,14.7500,15.1900,14.6100,14.9200,0.9444,7694600,0.0000,1.0000,0.8856
1110,2002-07-23,43.3651,16.4180,27.8833,-1.2889,-0.1530,-1.1358,14.9000,15.1300,14.4400,14.4700,0.9160,7140900,0.0000,1.0000,0.9331
1111,2002-07-24,45.2440,16.2060,36.4205,-1.2733,-0.1100,-1.1633,14.3300,15.2200,14.2500,15.2000,0.9622,7260600,0.0000,1.0000,0.9514
1112,2002-07-25,47.1622,15.8120,31.6328,-1.3137,-0.1203,-1.1934,14.9300,14.9500,14.0100,14.3600,0.9090,8559900,0.0000,1.0000,0.9685
1113,2002-07-26,49.0848,15.4960,31.5231,-1.3319,-0.1108,-1.2211,14.4600,14.5300,13.8000,14.3400,0.9077,3709000,0.0000,1.0000,0.9495
1114,2002-07-29,48.4420,15.1750,39.4505,-1.2767,-0.0445,-1.2322,14.4800,15.1000,14.3700,15.0200,0.9508,4910000,0.0000,1.0000,0.9489
1115,2002-07-30,46.4037,14.9320,43.8086,-1.1863,0.0368,-1.2230,14.8500,15.5100,14.5600,15.4300,0.9767,6336400,0.0000,1.0000,0.9236
1116,2002-07-31,44.5692,14.8950,42.4025,-1.1155,0.0861,-1.2015,15.4000,15.4200,14.9000,15.2600,0.9660,5548200,0.0000,1.0000,0.9603
1117,2002-08-01,43.2763,14.8760,38.6710,-1.0839,0.0941,-1.1780,15.1100,15.4200,14.7300,14.8000,0.9368,4088500,0.0000,1.0000,0.9881
1118,2002-08-02,43.0359,14.8250,35.9932,-1.0748,0.0825,-1.1574,14.7400,15.0000,14.2500,14.4500,0.9147,3197500,0.0000,1.0000,1.0008
1119,2002-08-05,43.2955,14.7320,32.6877,-1.0921,0.0522,-1.1443,14.5100,14.7000,13.9700,13.9900,0.8856,3643300,0.0000,1.0000,1.0115
1120,2002-08-06,41.4207,14.7590,42.2890,-1.0334,0.0887,-1.1221,14.2100,15.2300,14.0800,14.7400,0.9331,4858100,0.0000,1.0000,1.0071
1121,2002-08-07,39.2605,14.7420,45.6214,-0.9525,0.1357,-1.0882,15.0900,15.3600,14.3500,15.0300,0.9514,5954900,0.0000,1.0000,1.0204
1122,2002-08-08,37.2391,14.8360,48.6866,-0.8567,0.1852,-1.0419,14.7700,15.3800,14.7700,15.3000,0.9685,4059800,0.0000,1.0000,1.0109
1123,2002-08-09,35.4775,14.9020,45.5190,-0.7958,0.1969,-0.9927,15.2500,15.2500,14.7500,15.0000,0.9495,3673500,0.0000,1.0000,0.9957
1124,2002-08-12,34.0781,14.8990,45.4095,-0.7398,0.2023,-0.9421,14.9000,15.0200,14.6900,14.9900,0.9489,3210100,0.0000,1.0000,0.9831
1125,2002-08-13,31.9034,14.8150,41.0263,-0.7195,0.1781,-0.8976,14.9000,15.2100,14.5500,14.5900,0.9236,4819100,0.0000,1.0000,0.9400
1126,2002-08-14,29.2934,14.8060,48.9633,-0.6490,0.1988,-0.8479,14.6700,15.3500,14.5400,15.1700,0.9603,7126500,0.0000,1.0000,0.9305
1127,2002-08-15,27.4314,14.8870,54.1632,-0.5514,0.2372,-0.7886,15.2500,15.7500,15.0100,15.6100,0.9881,5751400,0.0000,1.0000,0.9305
1128,2002-08-16,26.9301,15.0230,56.4064,-0.4526,0.2688,-0.7214,15.4500,16.1000,15.2800,15.8100,1.0008,4379000,0.0000,1.0000,0.9337
1129,2002-08-19,26.9362,15.2220,58.3322,-0.3565,0.2919,-0.6484,15.7800,16.2500,15.7200,15.9800,1.0115,3867100,0.0000,1.0000,0.8894
1130,2002-08-20,25.9691,15.3390,57.1766,-0.2827,0.2925,-0.5753,15.9700,16.0900,15.5300,15.9100,1.0071,3332600,0.0000,1.0000,0.9166
1131,2002-08-21,25.6196,15.4480,59.8294,-0.2050,0.2962,-0.5012,16.0100,16.2400,15.4500,16.1200,1.0204,3614800,0.0000,1.0000,0.8976
1132,2002-08-22,25.3410,15.5150,57.0257,-0.1537,0.2780,-0.4317,16.2000,16.2500,15.6600,15.9700,1.0109,4612700,0.0000,1.0000,0.9103
1133,2002-08-23,23.8900,15.5880,52.6403,-0.1309,0.2407,-0.3715,15.9000,15.9300,15.4500,15.7300,0.9957,2915100,0.0000,1.0000,0.9096
1134,2002-08-26,21.8629,15.6420,49.1412,-0.1275,0.1953,-0.3227,15.9500,15.9500,15.1600,15.5300,0.9831,3392300,0.0000,1.0000,0.9071
1135,2002-08-27,21.8076,15.6680,39.2778,-0.1776,0.1161,-0.2937,15.7100,15.7400,14.7100,14.8500,0.9400,4682700,0.0000,1.0000,0.9046
1136,2002-08-28,21.9660,15.6210,37.4361,-0.2268,0.0535,-0.2803,14.8000,15.1200,14.6500,14.7000,0.9305,4428100,0.0000,1.0000,0.8951
1137,2002-08-29,22.6006,15.5300,37.4361,-0.2628,0.0140,-0.2768,14.6500,15.0800,14.5100,14.7000,0.9305,2931600,0.0000,1.0000,0.8970
1138,2002-08-30,22.7910,15.4240,38.6205,-0.2840,-0.0057,-0.2782,14.7300,15.1400,14.5800,14.7500,0.9337,3455700,0.0000,1.0000,0.9179
1139,2002-09-03,24.6652,15.2310,29.8349,-0.3532,-0.0600,-0.2932,14.4900,14.5500,14.0500,14.0500,0.8894,4945300,0.0000,1.0000,0.9368
1140,2002-09-04,24.9637,15.0880,39.2651,-0.3691,-0.0607,-0.3084,14.2000,14.7800,14.1700,14.4800,0.9166,7511800,0.0000,1.0000,0.9508
1141,2002-09-05,25.6216,14.8940,35.5602,-0.4013,-0.0743,-0.3270,14.2200,14.3600,14.0500,14.1800,0.8976,4038900,0.0000,1.0000,0.9229
1142,2002-09-06,24.5532,14.7350,39.7698,-0.4060,-0.0632,-0.3428,14.5100,14.6500,14.2300,14.3800,0.9103,3242700,0.0000,1.0000,0.9413
1143,2002-09-09,23.9084,14.5990,39.6260,-0.4058,-0.0504,-0.3554,14.2800,14.5300,14.1500,14.3700,0.9096,2825800,0.0000,1.0000,0.9400
1144,2002-09-10,23.4534,14.4790,38.9992,-0.4043,-0.0391,-0.3652,14.4100,14.5000,14.1200,14.3300,0.9071,4454800,0.0000,1.0000,0.9267
1145,2002-09-11,22.4043,14.4230,38.3257,-0.4016,-0.0292,-0.3725,14.3400,14.6000,14.1500,14.2900,0.9046,3614500,0.0000,1.0000,0.9451
1146,2002-09-12,21.6129,14.3670,35.7527,-0.4070,-0.0276,-0.3794,14.2000,14.5100,14.1200,14.1400,0.8951,4818400,0.0000,1.0000,0.9305
1147,2002-09-13,21.2727,14.3140,36.6971,-0.4041,-0.0198,-0.3843,14.1300,14.3400,14.0500,14.1700,0.8970,5052700,0.0000,1.0000,0.9318
1148,2002-09-16,19.1821,14.2890,46.3379,-0.3709,0.0107,-0.3816,14.1400,14.6100,14.1200,14.5000,0.9179,5118600,0.0000,1.0000,0.9179
1149,2002-09-17,19.4289,14.3640,53.4924,-0.3168,0.0519,-0.3687,14.5700,15.0300,14.5700,14.8000,0.9368,7642800,0.0000,1.0000,0.9185
1150,2002-09-18,19.9080,14.4180,58.0496,-0.2532,0.0924,-0.3456,14.6900,15.0900,14.5200,15.0200,0.9508,5868600,0.0000,1.0000,0.8970
1151,2002-09-19,20.0446,14.4580,47.6694,-0.2356,0.0880,-0.3236,14.7500,14.8000,14.4800,14.5800,0.9229,3677600,0.0000,1.0000,0.9052
1152,2002-09-20,20.8322,14.5070,53.7287,-0.1960,0.1021,-0.2981,14.6200,14.9400,14.5200,14.8700,0.9413,6299800,0.0000,1.0000,0.8881
1153,2002-09-23,20.9679,14.5550,53.2562,-0.1643,0.1070,-0.2713,14.7600,14.9600,14.4500,14.8500,0.9400,4709100,0.0000,1.0000,0.8716
1154,2002-09-24,20.6704,14.5860,48.3003,-0.1544,0.0935,-0.2479,14.4000,14.8200,14.4000,14.6400,0.9267,4476100,0.0000,1.0000,0.8666
1155,2002-09-25,22.1314,14.6500,54.7599,-0.1217,0.1010,-0.2227,14.6900,15.1700,14.6500,14.9300,0.9451,4547900,0.0000,1.0000,0.8609
1156,2002-09-26,22.5978,14.7060,49.3286,-0.1131,0.0877,-0.2008,15.1000,15.1900,14.5500,14.7000,0.9305,3725800,0.0000,1.0000,0.8938
1157,2002-09-27,22.4277,14.7610,49.8096,-0.1034,0.0779,-0.1813,14.4900,14.8500,14.4800,14.7200,0.9318,3681300,0.0000,1.0000,0.9185
1158,2002-09-30,20.5211,14.7610,44.6317,-0.1122,0.0553,-0.1675,14.4000,14.5700,14.1400,14.5000,0.9179,4244600,0.0000,1.0000,0.9350
1159,2002-10-01,19.6179,14.7320,44.9209,-0.1170,0.0403,-0.1574,14.5900,14.6000,14.0000,14.5100,0.9185,6114700,0.0000,1.0000,0.9596
1160,2002-10-02,18.5861,14.6470,37.5183,-0.1466,0.0086,-0.1552,14.3300,14.6300,14.1000,14.1700,0.8970,4095500,0.0000,1.0000,0.9217
1161,2002-10-03,17.9138,14.6190,41.6064,-0.1577,-0.0020,-0.1557,14.1800,14.6000,14.0600,14.3000,0.9052,3891000,0.0000,1.0000,0.8932
1162,2002-10-04,17.7051,14.5350,36.1484,-0.1862,-0.0244,-0.1618,14.3600,14.4000,14.0000,14.0300,0.8881,3407600,0.0000,1.0000,0.9077
1163,2002-10-07,18.9195,14.4270,31.6992,-0.2271,-0.0522,-0.1749,13.9700,14.2100,13.7600,13.7700,0.8716,4369600,0.0000,1.0000,0.9217
1164,2002-10-08,21.6665,14.3320,30.4191,-0.2630,-0.0705,-0.1925,13.9000,13.9600,13.3600,13.6900,0.8666,8100800,0.0000,1.0000,0.9305
1165,2002-10-09,24.1387,14.1990,28.9575,-0.2952,-0.0822,-0.2130,13.5400,13.8500,13.4100,13.6000,0.8609,6369400,0.0000,1.0000,0.9419
1166,2002-10-10,23.2584,14.1410,45.7057,-0.2757,-0.0501,-0.2256,13.6300,14.2200,13.5800,14.1200,0.8938,5742400,0.0000,1.0000,0.9299
1167,2002-10-11,22.4316,14.1200,54.6208,-0.2261,-0.0004,-0.2257,14.2500,14.7800,14.1000,14.5100,0.9185,5262100,0.0000,1.0000,0.9761
1168,2002-10-14,22.4906,14.1470,59.5417,-0.1639,0.0494,-0.2133,14.5500,14.9800,14.4400,14.7700,0.9350,3471500,0.0000,1.0000,0.9881
1169,2002-10-15,23.4993,14.2120,65.7346,-0.0822,0.1049,-0.1871,15.2200,15.2500,14.7800,15.1600,0.9596,7241400,0.0000,1.0000,0.9774
1170,2002-10-16,22.5444,14.2510,52.1019,-0.0652,0.0975,-0.1627,14.8600,15.1300,14.4600,14.5600,0.9217,5493300,0.0000,1.0000,1.0115
1171,2002-10-17,21.0569,14.2320,44.4242,-0.0870,0.0606,-0.1476,14.2100,14.3900,13.9800,14.1100,0.8932,8380300,0.0000,1.0000,1.0172
