,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2395,22.5523,128.0930,55.9376,-0.1970,0.7371,-0.9341,129.8800,134.1800,129.5400,134.0800,16.9747,41673600,0.0000,1.0000
2396,20.7467,130.0130,58.4842,0.3329,1.0136,-0.6807,132.6700,138.2500,132.3000,136.2500,17.2494,51270800,0.0000,1.0000
2397,19.5751,131.6550,61.0544,0.9222,1.2823,-0.3601,139.4900,139.6500,137.4100,138.4800,17.5317,31317400,0.0000,1.0000
2398,20.2163,133.8490,66.8606,1.8264,1.7492,0.0772,139.9400,145.7300,139.8400,144.1600,18.2508,47030100,0.0000,1.0000
2399,19.3696,134.7680,54.9926,1.9238,1.4773,0.4465,144.9700,145.8400,136.1000,136.7600,17.3140,83150800,0.0000,1.0000
2400,17.4658,135.0180,52.5419,1.8385,1.1136,0.7249,135.5700,137.5700,132.7100,135.0100,17.0924,67902200,0.0000,1.0000
2401,16.5209,135.0880,48.1297,1.4923,0.6139,0.8784,132.0100,132.3000,130.0000,131.7700,16.6823,51092000,0.0000,1.0000
2402,15.8360,135.2290,54.5898,1.5981,0.5758,1.0223,137.0000,138.0400,133.9500,136.7100,17.3077,53137100,0.0000,1.0000
2403,15.2934,135.5530,52.7859,1.5655,0.4345,1.1309,137.9000,138.3000,133.7500,135.4900,17.1532,34710200,0.0000,1.0000
2404,15.1366,136.5560,54.6424,1.6306,0.3997,1.2309,135.9900,139.4000,135.7500,136.8500,17.3254,36527500,0.0000,1.0000
2405,14.9954,136.8680,55.1467,1.6909,0.3680,1.3229,138.8300,139.0000,136.6500,137.2000,17.3697,23434400,0.0000,1.0000
2406,14.6597,137.1240,57.5587,1.8473,0.4196,1.4278,136.5700,138.9800,136.2000,138.8100,17.5735,21690000,0.0000,1.0000
2407,14.9583,137.1170,56.7168,1.9169,0.3913,1.5256,138.9900,140.5900,137.6000,138.4100,17.5229,28334700,0.0000,1.0000
2408,16.0164,136.7930,60.7225,2.1498,0.4994,1.6504,139.0500,142.8500,137.8300,140.9200,17.8407,38003200,0.0000,1.0000
2409,17.0759,137.1940,60.3514,2.2958,0.5163,1.7795,143.0200,143.1600,139.4000,140.7699,17.8217,36674300,0.0000,1.0000
2410,17.9774,137.7240,59.1212,2.3474,0.4543,1.8931,140.1500,141.7900,139.3200,140.3100,17.7634,24708600,0.0000,1.0000
2411,19.8264,138.9620,65.6220,2.6673,0.6194,2.0479,141.1400,144.6500,140.3100,144.1500,18.2496,40674300,0.0000,1.0000
2412,22.8943,140.1190,71.1119,3.2171,0.9353,2.2818,146.7300,149.8500,146.6500,148.2800,18.7724,37577200,0.0000,1.0000
2413,26.3349,141.8880,76.1357,4.0020,1.3762,2.6258,146.8400,153.2200,146.8200,153.1800,19.3928,42591100,0.0000,1.0000
2414,29.7497,143.4800,74.9243,4.5387,1.5303,3.0084,154.4700,155.0000,151.2500,152.7700,19.3409,34831000,0.0000,1.0000
2415,32.8231,145.2100,76.6650,5.0454,1.6296,3.4158,153.7700,154.5200,152.3200,154.5000,19.5599,23507100,0.0000,1.0000
2416,35.6054,146.6760,73.2990,5.3028,1.5096,3.7932,153.4400,154.6000,152.7500,153.4700,19.4295,21967900,0.0000,1.0000
2417,38.6546,148.4689,76.4932,5.6728,1.5037,4.1691,154.6300,157.4100,152.9300,156.3390,19.7927,29895300,0.0000,1.0000
2418,41.6047,150.2219,78.5874,6.0665,1.5179,4.5486,156.5500,158.5900,155.8900,158.4500,20.0600,28288200,0.0000,1.0000
2419,44.3636,151.9369,76.6820,6.2636,1.3720,4.8916,157.7800,159.1800,157.0100,157.9201,19.9929,24732800,0.0000,1.0000
2420,43.8452,153.5299,70.6477,6.2125,1.0568,5.1558,158.0000,158.0800,153.5000,156.2400,19.7802,23462800,0.0000,1.0000
2421,44.3777,155.2599,76.9086,6.5174,1.0893,5.4281,158.3600,161.5800,157.7000,161.4499,20.4398,33695400,0.0000,1.0000
2422,46.1183,157.2229,82.1533,7.1973,1.4153,5.7819,163.4900,167.9100,162.9700,167.9100,21.2576,29854600,0.0000,1.0000
2423,48.1525,158.6909,81.9931,7.6439,1.4896,6.1543,170.2000,171.1100,166.6800,167.8600,21.2513,39438800,0.0000,1.0000
2424,49.2530,160.0929,78.3608,7.8214,1.3337,6.4877,167.5500,167.8800,165.6000,166.7900,21.1158,23842500,0.0000,1.0000
2425,44.5357,160.8659,64.7734,7.5076,0.8159,6.6917,169.4900,171.8800,153.2100,162.2300,20.5385,58714000,0.0000,1.0000
2426,40.2901,162.2443,70.9412,7.5769,0.7081,6.8688,163.0100,167.2800,161.8000,167.2537,21.1745,35292000,0.0000,1.0000
2427,37.2097,163.3084,70.1972,7.5230,0.5234,6.9996,167.9800,169.5700,163.5000,166.9800,21.1399,38497500,0.0000,1.0000
2428,34.6356,164.4214,73.1676,7.6025,0.4823,7.1202,165.5400,170.1800,165.1500,169.5800,21.4690,38136800,0.0000,1.0000
2429,33.2254,165.9044,76.3595,7.8310,0.5686,7.2623,172.6900,173.0400,169.1800,172.7500,21.8704,40271900,0.0000,1.0000
2430,32.3038,167.6304,77.0763,7.9806,0.5746,7.4060,171.5000,174.1900,171.0500,173.5000,21.9653,29417000,0.0000,1.0000
2431,30.9475,168.5274,67.7080,7.7612,0.2841,7.4770,174.2400,174.6300,170.0000,170.4200,21.5754,46135000,0.0000,1.0000
2432,29.8242,169.1724,72.4649,7.8151,0.2705,7.5446,170.3500,174.9000,169.9601,174.3600,22.0742,58910700,0.0000,1.0000
2433,32.0524,171.0024,81.5227,8.7096,0.9320,7.7776,188.5600,188.6000,182.7600,186.1600,23.5681,64113000,0.0000,1.0000
2434,32.4867,172.9164,80.9460,9.2928,1.2122,8.0807,185.8100,187.2100,179.2400,185.9300,23.5390,46017200,0.0000,1.0000
2435,32.8777,174.9714,73.0794,9.3926,1.0495,8.3431,184.8700,185.9000,181.6600,182.7800,23.1402,34771500,0.0000,1.0000
2436,33.2295,176.7160,74.7418,9.5169,0.9391,8.5778,185.2900,185.3700,182.8800,184.7000,23.3833,25245600,0.0000,1.0000
2437,33.8439,178.5270,75.0890,9.5369,0.7673,8.7696,185.7000,186.5900,184.7000,185.0900,23.4326,19305500,0.0000,1.0000
2438,35.0391,180.2690,76.8226,9.5963,0.6613,8.9350,186.1800,189.3700,184.7300,187.0000,23.6744,33550500,0.0000,1.0000
2439,36.2817,181.9890,79.2954,9.7688,0.6670,9.1017,187.6300,190.1200,184.9500,189.9500,24.0479,29761100,0.0000,1.0000
2440,34.6843,183.3830,72.0303,9.5923,0.3925,9.1998,188.6000,190.1000,180.0000,187.4400,23.7301,28751300,0.0000,1.0000
2441,33.2466,185.1280,72.5097,9.3791,0.1434,9.2357,189.2100,189.4400,183.4900,187.8700,23.7846,35789800,0.0000,1.0000
2442,31.9527,186.3100,67.4601,8.9704,-0.2123,9.1826,185.2900,188.9600,184.2400,186.1800,23.5706,28720600,0.0000,1.0000
2443,31.8585,186.8730,74.1102,8.9954,-0.1498,9.1452,187.0500,192.0000,185.2700,191.7900,24.2809,34097400,0.0000,1.0000
2444,31.9966,186.9100,60.6357,8.4746,-0.5365,9.0111,190.6100,192.6800,186.1300,186.2999,23.5858,35511700,0.0000,1.0000
2445,32.0303,186.1786,43.3532,7.1057,-1.5243,8.6300,186.6700,186.9000,167.7700,175.4663,22.2143,67513500,0.0000,1.0000
2446,32.5401,184.2456,33.4738,5.1468,-2.7865,7.9334,171.1500,175.1200,165.2100,165.3700,20.9361,54513600,0.0000,1.0000
2447,34.9450,181.1126,25.9253,2.6273,-4.2448,6.8721,165.2800,167.7000,150.6300,153.7600,19.4662,63180900,0.0000,1.0000
2448,35.9849,179.4086,45.1144,1.9157,-3.9652,5.8809,160.8500,170.9800,153.7600,169.9600,21.5172,62123100,0.0000,1.0000
2449,34.9125,177.0246,42.2259,1.0292,-3.8813,4.9105,177.1600,177.5700,163.7400,166.1100,21.0297,51756000,0.0000,1.0000
2450,34.5019,174.7106,40.8594,0.1785,-3.7856,3.9641,166.3900,169.5900,160.3000,164.3000,20.8006,53121800,0.0000,1.0000
2451,34.2895,172.5626,43.2171,-0.3232,-3.4299,3.1067,165.3000,167.0200,159.3300,166.3900,21.0652,49410500,0.0000,1.0000
2452,33.7040,170.3396,41.0921,-0.9073,-3.2112,2.3039,166.1000,168.2000,162.1000,163.9500,20.7563,41229600,0.0000,1.0000
2453,32.0020,168.0456,46.9162,-0.9637,-2.6141,1.6503,165.6700,171.7900,163.5300,168.8500,21.3766,55130100,0.0000,1.0000
2454,30.2880,166.2616,46.5095,-1.0280,-2.1427,1.1147,165.8400,172.3500,164.6700,168.4600,21.3273,43493200,0.0000,1.0000
2455,28.7454,165.8690,50.2903,-0.8210,-1.5485,0.7275,172.0000,172.0500,169.7500,171.5400,21.7172,16634200,0.0000,1.0000
2456,26.1338,166.5862,51.5286,-0.5695,-1.0377,0.4681,173.5900,177.2699,172.3500,172.5419,21.8440,46634100,0.0000,1.0000
2457,23.9811,168.6912,54.3866,-0.1851,-0.5226,0.3375,175.2200,175.7900,170.0100,174.8100,22.1312,47036800,0.0000,1.0000
2458,22.5731,169.7172,60.5513,0.5498,0.1699,0.3799,176.8200,180.6000,175.3500,180.2200,22.8161,41104000,0.0000,1.0000
2459,22.4567,171.5352,64.5555,1.4440,0.8512,0.5927,179.4300,185.1700,179.1500,184.2900,23.3314,37533100,0.0000,1.0000
2460,22.9243,173.3272,61.0534,1.9629,1.0962,0.8668,187.3400,187.7000,179.7000,182.2200,23.0693,42421500,0.0000,1.0000
2461,22.5807,174.5742,55.6122,2.0791,0.9699,1.1092,181.8600,184.1400,177.7000,178.8600,22.6439,34338200,0.0000,1.0000
2462,21.9947,176.1602,56.8211,2.2223,0.8904,1.3319,177.1500,180.9000,176.9900,179.8100,22.7642,27635700,0.0000,1.0000
2463,22.7668,177.8252,63.4465,2.7630,1.1449,1.6181,182.8900,186.0000,182.4100,185.5000,23.4845,31871500,0.0000,1.0000
2464,24.3217,179.9745,67.7493,3.5103,1.5138,1.9965,186.1900,190.1000,186.1200,189.9528,24.0483,32136100,0.0000,1.0000
2465,26.5816,182.2505,71.4011,4.4027,1.9249,2.4778,190.5400,194.9900,188.0400,194.3000,24.5986,38073800,0.0000,1.0000
2466,28.7259,184.4173,71.2156,5.0444,2.0533,2.9911,193.5900,195.6600,192.6900,194.2100,24.5872,25799200,0.0000,1.0000
2467,28.3681,185.7903,60.2581,5.0375,1.6371,3.4004,194.7500,196.8300,187.3900,188.5404,23.8695,39675900,0.0000,1.0000
2468,27.4184,186.8543,62.8561,5.1596,1.4074,3.7522,193.4400,194.4800,185.7600,190.8600,24.1631,43773600,0.0000,1.0000
2469,26.5636,187.6083,63.9511,5.2739,1.2174,4.0566,190.1900,192.1200,187.8200,191.8300,24.2859,30879200,0.0000,1.0000
2470,27.6636,188.4253,60.9856,5.1885,0.9056,4.2830,190.3700,200.0000,189.5400,190.3900,24.1036,24082600,0.0000,1.0000
2471,26.2368,188.9793,50.2220,4.5846,0.2413,4.3433,190.7200,192.6500,182.9800,184.4000,23.3453,36596200,0.0000,1.0000
2472,23.6453,189.2963,47.9910,3.9460,-0.3178,4.2638,186.5200,187.3300,178.6000,182.9800,23.1655,43664400,0.0000,1.0000
2473,21.3129,189.0583,48.2428,3.4118,-0.6816,4.0934,182.9800,184.6394,180.9000,183.1200,23.1832,29552800,0.0000,1.0000
2474,20.1502,188.7840,55.2739,3.2807,-0.6502,3.9309,185.4300,187.8300,183.3300,187.2100,23.7010,27644900,0.0000,1.0000
2475,20.6028,188.7450,64.1405,3.6751,-0.2047,3.8797,190.1200,193.9125,189.8900,193.9100,24.5493,35498600,0.0000,1.0000
2476,22.0729,189.2040,69.1070,4.3322,0.3620,3.9702,195.0300,199.3300,194.7900,198.8000,25.1683,17150100,0.0000,1.0000
2477,23.6873,190.2450,69.2522,4.8097,0.6716,4.1381,199.0100,200.9600,196.8200,198.9500,25.1873,25133300,0.0000,1.0000
2478,25.4977,191.0160,68.3483,5.0987,0.7684,4.3302,198.9500,202.9600,197.8000,198.5700,25.1392,28411700,0.0000,1.0000
2479,26.7200,191.8160,69.8005,5.3675,0.8298,4.5377,200.5900,201.5600,196.8801,199.8300,25.2987,24987400,0.0000,1.0000
2480,27.8199,192.5850,65.1851,5.3773,0.6717,4.7056,199.5000,200.5000,197.7500,198.0800,25.0772,19261900,0.0000,1.0000
2481,26.5107,193.6290,57.3801,5.0653,0.2877,4.7775,199.2700,200.2600,192.5500,194.8400,24.6670,38542100,0.0000,1.0000
2482,25.3323,194.8240,57.5370,4.7702,-0.0058,4.7761,195.4100,197.3900,192.6900,194.9300,24.6784,30073800,0.0000,1.0000
2483,25.3829,194.5170,34.3220,3.2977,-1.1827,4.4804,191.4500,193.0000,178.8900,180.0500,22.7946,51994000,0.0000,1.0000
2484,26.8952,193.5600,31.9986,1.9142,-2.0529,3.9672,181.2500,183.6000,170.2300,177.6400,22.4895,74006900,0.0000,1.0000
2485,28.2563,191.2940,26.6782,0.2987,-2.9348,3.2335,180.1400,182.4600,170.8000,171.2500,21.6805,54422000,0.0000,1.0000
2486,29.8730,189.3540,40.6604,-0.3202,-2.8430,2.5227,171.3000,179.5000,168.3000,179.4000,22.7123,64781500,0.0000,1.0000
2487,30.7207,187.2610,39.2521,-0.9116,-2.7475,1.8359,177.5800,181.0000,175.4100,178.0200,22.5376,52963400,0.0000,1.0000
2488,32.3728,184.6730,34.1729,-1.7898,-2.9005,1.1107,176.0000,177.8500,170.0000,172.6900,21.8628,44010200,0.0000,1.0000
2489,33.2053,182.5680,43.4611,-1.9715,-2.4658,0.4943,177.5200,179.4200,175.1700,178.7800,22.6338,39301800,0.0000,1.0000
2490,35.4277,179.6640,34.7483,-2.8685,-2.6902,-0.1783,177.7200,179.2200,164.6600,169.0400,21.4007,83688500,0.0000,1.0000
2491,38.1986,176.1440,28.6000,-4.2884,-3.2881,-1.0003,165.2300,169.0100,156.7000,159.6400,20.2106,79065900,0.0000,1.0000
2492,40.6923,172.7400,30.4191,-5.2522,-3.4016,-1.8507,161.5100,165.3600,158.4200,160.8900,20.3689,62780700,0.0000,1.0000
2493,42.7678,170.8710,31.1519,-5.9101,-3.2475,-2.6626,161.7100,165.7500,159.6100,161.3600,20.4284,61583700,0.0000,1.0000
2494,45.7399,168.6710,27.2685,-6.8144,-3.3215,-3.4929,148.0600,159.9800,146.0000,155.6400,19.7042,86955500,0.0000,1.0000
2495,49.2871,165.4532,19.4608,-8.7669,-4.2192,-4.5477,136.1900,140.0000,126.1400,139.0720,17.6067,120463200,0.0000,1.0000
2496,52.2574,161.0732,18.2444,-10.4737,-4.7408,-5.7329,139.9900,140.7000,132.0100,135.6000,17.1671,71638100,0.0000,1.0000
2497,55.0244,156.2722,16.4096,-12.1376,-5.1237,-7.0139,138.9900,139.0900,129.6100,130.0100,16.4594,55526400,0.0000,1.0000
2498,57.6378,152.0042,16.4096,-13.3028,-5.0312,-8.2716,128.1600,133.2000,126.4500,130.0100,16.4594,52673000,0.0000,1.0000
2499,59.9898,147.2802,19.1569,-13.9421,-4.5364,-9.4057,131.1500,132.7900,129.0500,131.5400,16.6531,39285100,0.0000,1.0000
2500,61.0216,143.5942,20.3732,-14.2330,-3.8618,-10.3712,131.3700,135.4500,130.0000,132.1800,16.7342,44394700,0.0000,1.0000
2501,61.4538,141.1662,26.4799,-14.0451,-2.9391,-11.1060,129.4500,136.6500,129.4000,135.3600,17.1368,48059800,0.0000,1.0000
2502,61.8428,138.4522,25.3848,-13.8662,-2.2082,-11.6580,136.2400,136.5900,132.1800,133.7500,16.9329,36098000,0.0000,1.0000
2503,62.2701,135.4812,23.9493,-13.7356,-1.6620,-12.0735,134.2100,135.9000,131.4200,131.6500,16.6671,32115500,0.0000,1.0000
2504,62.9117,132.8532,22.4135,-13.6594,-1.2687,-12.3907,130.4300,134.0000,128.9000,129.3600,16.3771,40751500,0.0000,1.0000
2505,64.0922,131.1460,18.2373,-14.0311,-1.3123,-12.7188,130.8300,131.9200,121.7700,122.0000,15.4454,56188300,0.0000,1.0000
2506,65.4554,129.7100,17.8556,-14.2231,-1.2035,-13.0197,119.9700,124.7800,117.2700,121.2400,15.3491,74404700,0.0000,1.0000
2507,66.2147,129.2570,27.2894,-13.8732,-0.6828,-13.1904,122.0800,125.7000,121.6000,125.4800,15.8859,48427600,0.0000,1.0000
2508,64.8259,129.2010,35.0497,-13.1243,0.0529,-13.1771,128.0100,129.9800,127.2000,129.4500,16.3885,42908300,0.0000,1.0000
2509,64.0534,128.5330,30.8236,-12.7541,0.3384,-13.0925,130.7000,131.0000,123.6200,124.8600,15.8074,43785000,0.0000,1.0000
2510,63.3582,128.2550,38.9177,-11.9566,0.9088,-12.8653,126.6800,129.7800,125.6300,129.4000,16.3822,34590500,0.0000,1.0000
2511,62.1980,127.4650,36.8695,-11.3502,1.2121,-12.5623,129.4000,130.8000,127.0100,127.4600,16.1366,34074900,0.0000,1.0000
2512,61.6292,126.5530,33.9715,-10.9716,1.2726,-12.2442,126.2700,127.0800,124.0600,124.6300,15.7783,32189300,0.0000,1.0000
2513,61.5029,125.6060,31.5835,-10.7453,1.1991,-11.9444,125.9900,126.7500,121.4400,122.1800,15.4681,35894500,0.0000,1.0000
2514,61.3892,125.0520,34.9827,-10.3147,1.3037,-11.6185,122.2000,124.6000,121.6800,123.8200,15.6758,34551400,0.0000,1.0000
2515,60.1250,125.0060,32.4893,-10.0418,1.2614,-11.3031,126.0500,126.4700,120.8600,121.5400,15.3871,33504100,0.0000,1.0000
2516,59.8935,124.8280,30.3001,-9.8794,1.1390,-11.0184,122.4800,122.5100,115.8700,119.4600,15.1238,54638500,0.0000,1.0000
2517,59.6852,124.2540,30.9956,-9.6172,1.1209,-10.7381,118.5900,120.1700,116.6640,119.7400,15.1592,44884800,0.0000,1.0000
2518,59.7121,123.2240,30.2880,-9.3493,1.1111,-10.4604,117.6400,121.0900,115.4400,119.1500,15.0845,53746000,0.0000,1.0000
2519,58.4098,123.0340,40.0992,-8.7289,1.3852,-10.1141,118.2300,123.0500,118.0900,122.9600,15.5669,52683500,0.0000,1.0000
2520,52.8256,123.0850,53.3938,-7.5890,2.0201,-9.6091,127.2000,132.2000,125.7700,129.9100,16.4468,57794800,0.0000,1.0000
2521,48.1332,122.8410,45.4992,-6.9994,2.0877,-9.0871,129.7500,130.2100,124.8000,125.0200,15.8277,44838600,0.0000,1.0000
2522,45.8902,122.5510,40.9707,-6.7203,1.8935,-8.6138,124.4400,125.9800,118.0000,121.7300,15.4112,56894400,0.0000,1.0000
2523,43.8715,122.7950,46.1973,-6.1944,1.9355,-8.1299,121.9900,124.8800,120.4000,124.6200,15.7771,63763700,0.0000,1.0000
2524,41.9310,122.8620,45.9936,-5.7222,1.9262,-7.6483,123.5800,125.1400,122.2500,124.4899,15.7606,43637000,0.0000,1.0000
2525,39.0613,122.8010,40.5567,-5.5710,1.6619,-7.2329,124.4899,127.5000,120.8100,120.9300,15.3099,52632100,0.0000,1.0000
2526,37.0823,123.0800,43.3173,-5.2837,1.5593,-6.8430,120.4100,122.9799,119.0500,122.2500,15.4770,43945100,0.0000,1.0000
2527,35.0548,123.0750,39.3767,-5.2027,1.3123,-6.5150,121.9800,123.4600,119.3700,119.6900,15.1529,35699600,0.0000,1.0000
2528,31.7512,123.8950,53.4542,-4.4688,1.6369,-6.1057,124.1000,127.4800,122.0000,127.3501,16.1227,41569400,0.0000,1.0000
2529,29.2752,124.2020,51.1786,-3.9483,1.7260,-5.6742,127.0400,128.6800,125.1700,126.0300,15.9556,37843900,0.0000,1.0000
2530,26.6386,124.0050,54.3059,-3.3430,1.8650,-5.2080,124.1000,129.5000,123.0000,127.9400,16.1974,45075100,0.0000,1.0000
2531,24.0596,124.1640,51.7416,-2.9369,1.8169,-4.7538,129.8800,130.3000,124.2000,126.6100,16.0290,41308600,0.0000,1.0000
2532,22.3475,124.6640,51.9689,-2.5756,1.7425,-4.3181,122.5500,128.5900,122.5500,126.7300,16.0442,38307100,0.0000,1.0000
2533,21.4144,125.4840,62.0511,-1.7774,2.0326,-3.8100,129.1800,133.0015,128.6700,132.8200,16.8152,43040000,0.0000,1.0000
2534,21.0713,126.0020,55.3712,-1.3830,1.9416,-3.3246,133.1200,134.2900,129.6700,129.6700,16.4164,36090600,0.0000,1.0000
2535,20.4845,127.2360,60.7383,-0.7711,2.0428,-2.8139,131.1200,133.2915,129.1800,133.2700,16.8722,32456700,0.0000,1.0000
2536,22.3955,128.9640,68.1409,0.2164,2.4243,-2.2078,134.0100,140.8500,133.6400,139.5300,17.6647,38104300,0.0000,1.0000
2537,24.6401,131.0930,69.6153,1.1034,2.6490,-1.5456,139.9600,143.1000,137.3300,140.9800,17.8483,37585400,0.0000,1.0000
2538,27.2214,132.8640,73.4559,2.1112,2.9254,-0.8142,140.8700,145.7400,140.6400,145.0600,18.3648,42217300,0.0000,1.0000
2539,29.1372,134.2860,63.0213,2.4930,2.6458,-0.1528,144.9500,145.3100,139.9900,140.2500,17.7558,35708200,0.0000,1.0000
2540,30.8614,135.7930,66.0922,2.9839,2.5094,0.4745,141.8000,144.6500,141.6000,143.0100,18.1053,25521800,0.0000,1.0000
2541,32.6904,137.4820,66.6387,3.3736,2.3192,1.0544,143.2700,145.7100,142.5200,143.5000,18.1673,27430900,0.0000,1.0000
2542,35.2330,139.7620,72.6635,4.1215,2.4537,1.6678,146.3000,149.6600,143.6100,149.5301,18.9307,36877400,0.0000,1.0000
2543,37.8186,141.2290,68.0442,4.4978,2.2640,2.2338,148.7800,151.2000,145.8500,147.4900,18.6724,37320300,0.0000,1.0000
2544,40.5761,143.4230,72.0335,5.0699,2.2689,2.8010,147.0600,153.6300,147.0000,151.6100,19.1940,37556000,0.0000,1.0000
2545,43.2379,145.4040,73.3523,5.5777,2.2214,3.3564,152.1900,154.7150,150.7500,153.0800,19.3801,30514900,0.0000,1.0000
2546,46.3210,147.0400,75.7784,6.1362,2.2238,3.9123,156.1300,159.6900,155.1100,155.8900,19.7359,41368800,0.0000,1.0000
2547,47.0854,148.2260,68.2813,6.2605,1.8785,4.3819,153.5500,156.4500,152.3200,152.8400,19.3497,36224800,0.0000,1.0000
2548,46.5600,148.8640,65.0015,6.1748,1.4343,4.7405,153.3100,153.8900,150.4600,151.4400,19.1725,31192800,0.0000,1.0000
2549,46.4780,150.2940,68.7111,6.2854,1.2359,5.0495,151.1300,155.4200,150.6000,154.5500,19.5662,34134400,0.0000,1.0000
2550,43.9254,150.7070,53.6552,5.7094,0.5279,5.1815,152.7200,153.3000,146.4000,147.1400,18.6281,43217000,0.0000,1.0000
2551,40.6940,151.1350,54.6096,5.2440,0.0500,5.1940,146.7700,149.2500,144.5400,147.7800,18.7091,30181700,0.0000,1.0000
2552,37.9734,151.0200,55.5630,4.8675,-0.2612,5.1287,149.4000,149.7200,145.7200,148.3800,18.7851,24929900,0.0000,1.0000
2553,37.0834,151.6410,63.1813,4.9415,-0.1498,5.0912,151.7600,154.1000,150.6200,153.7000,19.4586,28420500,0.0000,1.0000
2554,36.8491,151.9290,64.1941,5.0061,-0.0681,5.0742,154.1800,156.0000,153.3500,154.4900,19.5586,25152400,0.0000,1.0000
2555,38.1150,152.7250,71.4335,5.5222,0.3584,5.1638,159.0400,162.2600,158.3800,161.0400,20.3879,36670200,0.0000,1.0000
2556,40.2663,153.9520,77.0403,6.4316,1.0142,5.4174,162.3500,168.5000,161.7600,168.1600,21.2893,37112600,0.0000,1.0000
2557,40.3539,154.6880,61.9391,6.4358,0.8148,5.6211,167.4100,168.0000,158.0900,160.2000,20.2815,51413300,0.0000,1.0000
2558,40.4328,155.8330,64.5484,6.5804,0.7674,5.8129,164.0500,164.8400,161.0800,162.8900,20.6221,53721100,0.0000,1.0000
2559,41.4856,157.2720,69.7336,7.1013,1.0307,6.0706,165.3100,169.9800,159.1940,168.9400,21.3880,60573800,0.0000,1.0000
2560,42.6236,159.5310,70.3626,7.4914,1.1367,6.3548,170.6000,171.1000,166.4200,169.7300,21.4880,35445500,0.0000,1.0000
2561,44.0843,161.9770,72.3881,7.9120,1.2458,6.6662,169.7400,173.7500,169.1300,172.2400,21.8058,28114800,0.0000,1.0000
2562,45.6942,164.6440,74.5516,8.3755,1.3674,7.0081,171.1100,175.6600,170.2500,175.0500,22.1616,32981300,0.0000,1.0000
2563,47.7341,166.6690,72.0946,8.5554,1.2379,7.3175,176.2600,180.0000,172.9200,173.9500,22.0223,40697300,0.0000,1.0000
2564,49.5701,169.2200,76.7726,9.0815,1.4112,7.6703,175.0100,180.0000,174.8600,180.0000,22.7882,32270600,0.0000,1.0000
2565,51.4767,171.2100,77.4259,9.4652,1.4359,8.0293,180.3100,181.9200,178.5500,180.9400,22.9072,35931500,0.0000,1.0000
2566,53.5950,172.8670,79.9521,9.9603,1.5448,8.4155,181.8100,185.3100,181.0500,184.7300,23.3871,30519900,0.0000,1.0000
2567,55.6947,175.5130,81.1459,10.3886,1.5785,8.8101,184.5600,187.1200,182.1800,186.6600,23.6314,32816800,0.0000,1.0000
2568,56.4242,177.4830,71.2102,10.2811,1.1768,9.1043,186.1300,188.2000,180.5400,182.5900,23.1161,41326200,0.0000,1.0000
2569,57.0808,179.0950,73.4059,10.2768,0.9380,9.3388,183.7500,186.5000,183.0700,185.0600,23.4288,32110200,0.0000,1.0000
2570,56.3942,180.4670,69.5635,10.0279,0.5512,9.4766,183.1800,184.2500,181.3700,183.4500,23.2250,24038300,0.0000,1.0000
2571,56.7291,182.0590,73.9892,10.0943,0.4941,9.6002,185.1200,188.8700,182.8500,188.1600,23.8213,29234400,0.0000,1.0000
2572,57.4577,183.5500,75.5018,10.1749,0.4598,9.7151,188.6000,191.4500,187.8600,189.9600,24.0492,29401300,0.0000,1.0000
2573,56.5593,184.7810,66.6495,9.8269,0.0894,9.7375,191.2900,192.2400,185.5700,186.2600,23.5808,32743700,0.0000,1.0000
2574,54.8709,185.7540,70.2805,9.7191,-0.0147,9.7338,186.7800,189.9000,184.2000,189.7300,24.0201,31186000,0.0000,1.0000
2575,53.4651,186.4220,65.4652,9.3556,-0.3026,9.6581,190.3000,190.3000,187.0000,187.6201,23.7529,27348900,0.0000,1.0000
2576,48.9618,186.3090,57.1723,8.6434,-0.8118,9.4552,187.9000,188.6900,181.3000,183.6000,23.2440,33779300,0.0000,1.0000
2577,44.3640,186.2330,60.3641,8.1705,-1.0278,9.1983,181.8300,186.1600,180.1200,185.9000,23.5352,34637500,0.0000,1.0000
2578,41.2228,185.7930,47.2486,7.0918,-1.6852,8.7770,185.6100,188.0000,176.2500,178.1900,22.5591,41344900,0.0000,1.0000
2579,39.7783,184.9920,45.6202,6.0749,-2.1617,8.2365,179.1800,181.3300,172.0000,177.0500,22.4148,43097700,0.0000,1.0000
2580,38.1400,184.7640,52.2313,5.5376,-2.1592,7.6967,180.7500,181.9900,177.8000,181.1700,22.9364,32389900,0.0000,1.0000
2581,34.6143,184.5910,59.2576,5.4731,-1.7789,7.2520,182.8000,186.4300,181.8400,186.4300,23.6023,28210900,0.0000,1.0000
2582,31.4765,184.2960,59.9788,5.4065,-1.4764,6.8829,187.4900,187.9500,183.7200,187.0100,23.6757,26570700,0.0000,1.0000
2583,28.7565,184.3390,59.3349,5.2672,-1.2926,6.5598,186.9300,188.2000,185.5000,186.6900,23.6352,23113800,0.0000,1.0000
2584,26.8846,184.2410,62.2349,5.2624,-1.0379,6.3003,187.5000,189.5400,187.3800,188.7500,23.8960,21792300,0.0000,1.0000
2585,24.5625,184.0890,56.4781,4.9872,-1.0505,6.0377,188.5000,189.6500,184.5300,186.1000,23.5605,24280000,0.0000,1.0000
